,Tweets,subjectivity,polarity,analysis
1064,ppl like rajiv bajaj responsible dependence chinese products want supply cheap products make money instead supplying indian made products ofcourse higher side prices shame parasites bycottchinaproduct,0.4375,0.21250000000000002,Positive
1065,pocom2 redminote9pro faster charger difference also chinese bycottchinaproduct dont launch similar spec phones similar prices series camera amp charging speed sucks,0.275,-0.075,Negative
1066,uk return try get refund make people aware buy chinese product bycottchinaproduct,0.125,0.125,Positive
1067,better china believe bloody communist country bycottchinaproduct,0.7,-0.15000000000000002,Negative
1068,shiwei lstn peking duck put nose indian politics otherwise loose nose beijing indiachinastandoff bycottchinaproduct bycottmadeinchina,0.2692307692307692,-0.07692307692307693,Negative
1069,shame shame china companies need ban india bycottchinaproduct china tibetfree country need free china hanging state tibbet hongkong,0.8,0.4,Positive
1070,gt stupid chinese know lord gautam buddha amp monk bodhidharma bycottchinaproduct bycottchineseapp bycottmadeinchina supportmadeinindia,0.5,-0.39999999999999997,Negative
1071,two neighbouring countries contribution world one ceos google microsoft adobe many india another sars covid g4virus many china bycottchina chinafiles bycottchinaproduct,0.5,0.5,Positive
1072,nahi laude mat le bycottchinaproduct wo baat alag hai ki mere pas vivo ka phone hai par phir v ek tweet kar ke gyan chodu toh ban jaunga na,0.5,-0.5,Negative
1073,rt way go bro entire nation bycottchineseproducts bycottchinaproduct guy shamelessly promoting one looks like loyal glued master,0.7291666666666667,0.16666666666666666,Positive
1074,way go bro entire nation bycottchineseproducts bycottchinaproduct guy shamelessly promoting one looks like loyal glued master,0.7291666666666667,0.16666666666666666,Positive
1075,tweet written emotions run economy ground level knowledge necessary bycottchinaproduct trend emotions fade news channels new spicy news millions small scale businesses going suffer coming days,0.6181818181818182,-0.03787878787878788,Negative
1076,china banned google facebook twitter many foreign website social media app china want people use country app india banned many 59 chinese app banned app country also banned chinese app bycottchina bycottchinaproduct,0.1986111111111111,0.15138888888888888,Positive
1077,chinese mobile mi 9 note pro sell 30 1lakh mobile social media boycott status msg govt bycottchinaproduct,0.03333333333333333,0.016666666666666666,Positive
1078,rt yes right spreading hate india bycottchina bycottchinaproduct bycottglobaltimes,0.7178571428571429,-0.2571428571428572,Negative
1079,many countries including america brazil india suffered deadly epidemic world main reason china still ignoring result even serious bycottchinaproduct,0.475,0.03333333333333334,Positive
1080,yes ready bycottchineseapp bycottchina bycottchinaproduct jai hind jai bharat,0.5,0.2,Positive
1081,yes ready bycottchineseapp bycottchina bycottchinaproduct jai hind jai bharat,0.5,0.2,Positive
1082,look video horrible bycottchina bycottchinaproduct chinesemobile need get nation within year get substitute products,1.0,-1.0,Negative
1083,ek pehle bycottchinaproduct chal rha hai upar se tum logo ki service bhi aisi hai 3 days action taken go,0.1,0.1,Positive
1084,chinese foreign ministry giving statement tiktok ak sure titok others app entertainment part deep assets bycottchinaproduct,0.3534722222222222,0.09375,Positive
1085,chinese foreign ministry giving statement tiktok ak sure titok others app entertainment part deep assets bycottchinaproduct,0.3534722222222222,0.09375,Positive
1086,good morning aaj kya boycott krna hai tiktok netflix bycottchina bycottkarnjohrgangmovie bycottsalmankhan bycottchinaproduct,0.6000000000000001,0.7,Positive
1087,bycottchina bycottchinaproduct never successful people working top level guarding chinese firms india nonsensical statements like firms indian chinese madeinindia projected wrongly,0.47000000000000003,-0.075,Negative
1088,chineseappsblocked finally one dream cames true 59chineseapps digitalairstrike bycottchinaproduct,0.825,0.175,Positive
1089,chinese apps need bycott right bycottchina bycottchinaproducts bycottchinese bycottmadeinchina bycottchinaproduct bycottchinaapps tag apps application applications tiktok tiktokbanindia chineseappsblocked cmscanner 59chinese,0.26785714285714285,0.14285714285714285,Positive
1090,2 2 let shed light laymen term got 100 lost 2 would care 2 freedomofspeech newindia bycottchinaproduct,0.7,0.4,Positive
1091,china desperate 2occupy galwan n shud unitedly fight china fronts vande matram jai ho n jai hind u agree video true n hindustan ko kewal hindustaniyo neharaya wuhanlabmadevirus bycottchina bycottchinaproduct bycottchineseproducts,0.825,-0.125,Negative
1092,afraid tiktok army would become human bomb country ready blast amp kill pla could pla bycottchinaproduct hindicheenibyebye hindichinibyebye,0.5,-0.13333333333333333,Negative
1093,excellent news indeed next expected fm imperialistic n expansionist china put entire world dock spreading wuhanlabmadevirus soln 2rein china 2 bycottchina n bycottchinaproduct jai ho n jai hind,0.50625,0.225,Positive
1094,ppl like rajiv bajaj responsible dependence chinese products want supply cheap products make money instead supplying indian made products ofcourse higher side prices shame parasites bycottchinaproduct,0.4375,0.21250000000000002,Positive
1095,pocom2 redminote9pro faster charger difference also chinese bycottchinaproduct dont launch similar spec phones similar prices series camera amp charging speed sucks,0.275,-0.075,Negative
1096,uk return try get refund make people aware buy chinese product bycottchinaproduct,0.125,0.125,Positive
1097,better china believe bloody communist country bycottchinaproduct,0.7,-0.15000000000000002,Negative
1098,shiwei lstn peking duck put nose indian politics otherwise loose nose beijing indiachinastandoff bycottchinaproduct bycottmadeinchina,0.2692307692307692,-0.07692307692307693,Negative
1099,shame shame china companies need ban india bycottchinaproduct china tibetfree country need free china hanging state tibbet hongkong,0.8,0.4,Positive
1100,gt stupid chinese know lord gautam buddha amp monk bodhidharma bycottchinaproduct bycottchineseapp bycottmadeinchina supportmadeinindia,0.5,-0.39999999999999997,Negative
1101,two neighbouring countries contribution world one ceos google microsoft adobe many india another sars covid g4virus many china bycottchina chinafiles bycottchinaproduct,0.5,0.5,Positive
1102,nahi laude mat le bycottchinaproduct wo baat alag hai ki mere pas vivo ka phone hai par phir v ek tweet kar ke gyan chodu toh ban jaunga na,0.5,-0.5,Negative
1103,rt way go bro entire nation bycottchineseproducts bycottchinaproduct guy shamelessly promoting one looks like loyal glued master,0.7291666666666667,0.16666666666666666,Positive
1104,way go bro entire nation bycottchineseproducts bycottchinaproduct guy shamelessly promoting one looks like loyal glued master,0.7291666666666667,0.16666666666666666,Positive
1105,tweet written emotions run economy ground level knowledge necessary bycottchinaproduct trend emotions fade news channels new spicy news millions small scale businesses going suffer coming days,0.6181818181818182,-0.03787878787878788,Negative
1106,china banned google facebook twitter many foreign website social media app china want people use country app india banned many 59 chinese app banned app country also banned chinese app bycottchina bycottchinaproduct,0.1986111111111111,0.15138888888888888,Positive
1107,chinese mobile mi 9 note pro sell 30 1lakh mobile social media boycott status msg govt bycottchinaproduct,0.03333333333333333,0.016666666666666666,Positive
1108,rt yes right spreading hate india bycottchina bycottchinaproduct bycottglobaltimes,0.7178571428571429,-0.2571428571428572,Negative
1109,many countries including america brazil india suffered deadly epidemic world main reason china still ignoring result even serious bycottchinaproduct,0.475,0.03333333333333334,Positive
1110,yes ready bycottchineseapp bycottchina bycottchinaproduct jai hind jai bharat,0.5,0.2,Positive
1111,yes ready bycottchineseapp bycottchina bycottchinaproduct jai hind jai bharat,0.5,0.2,Positive
1112,look video horrible bycottchina bycottchinaproduct chinesemobile need get nation within year get substitute products,1.0,-1.0,Negative
1113,ek pehle bycottchinaproduct chal rha hai upar se tum logo ki service bhi aisi hai 3 days action taken go,0.1,0.1,Positive
